Continent	Extant	Order	Family	Genus	Species	Age	Weight (g)
EA	extant	Insectivora	Soricidae	Crocidura	serezkyensis		
EA	extant	Insectivora	Soricidae	Crocidura	sibirica		
EA	extant	Insectivora	Soricidae	Crocidura	susiana		
EA	extant	Insectivora	Soricidae	Crocidura	fuliginosa	1.08	12
EA	extant	Insectivora	Soricidae	Crocidura	leucodon	0.99	9.8
EA	extant	Insectivora	Soricidae	Crocidura	russula	1	10
EA	extant	Insectivora	Soricidae	Crocidura	suaveolens	0.54	3.5
EA	extant	Insectivora	Soricidae	Crocidura	suaveolens	0.86	7.3
EA	extant	Insectivora	Soricidae	Diplomesodon	pulchellum	1.04	11
EA	extant	Insectivora	Soricidae	Nectogale	elegans	1.51	32.5
EA	extant	Insectivora	Soricidae	Neomys	schelkovnikovi		
EA	extant	Insectivora	Soricidae	Neomys	anomalus	1.2	16
EA	extant	Insectivora	Soricidae	Neomys	fodiens	1.16	14.3
EA	extant	Insectivora	Soricidae	Sorex	alpinus	0.89	7.8
EA	extant	Insectivora	Soricidae	Sorex	asper		
EA	extant	Insectivora	Soricidae	Sorex	bedfordiae		
EA	extant	Insectivora	Soricidae	Sorex	buchariensis		
EA	extant	Insectivora	Soricidae	Sorex	camtschatica		
EA	extant	Insectivora	Soricidae	Sorex	cansulus		
EA	extant	Insectivora	Soricidae	Sorex	cylindricauda		
EA	extant	Insectivora	Soricidae	Sorex	daphaenodon		
EA	extant	Insectivora	Soricidae	Sorex	excelsus		
EA	extant	Insectivora	Soricidae	Sorex	gracillimus		
EA	extant	Insectivora	Soricidae	Sorex	kozlovi		
EA	extant	Insectivora	Soricidae	Sorex	mirabilis		
EA	extant	Insectivora	Soricidae	Sorex	planiceps		
EA	extant	Insectivora	Soricidae	Sorex	portenkoi		
EA	extant	Insectivora	Soricidae	Sorex	raddei		
EA	extant	Insectivora	Soricidae	Sorex	roboratus		
EA	extant	Insectivora	Soricidae	Sorex	satunini		
EA	extant	Insectivora	Soricidae	Sorex	sinalis		
EA	extant	Insectivora	Soricidae	Sorex	thibetanus		
EA	extant	Insectivora	Soricidae	Sorex	tundrensis		
EA	extant	Insectivora	Soricidae	Sorex	unguiculatus		
EA	extant	Insectivora	Soricidae	Sorex	volnuchini		
EA	extant	Insectivora	Soricidae	Sorex	araneus	1	10
EA	extant	Insectivora	Soricidae	Sorex	coronatus	0.98	9.6
EA	extant	Insectivora	Soricidae	Sorex	minutus	0.65	4.5
EA	extant	Insectivora	Soricidae	Sorex	granarius	0.8	6.3
EA	extant	Insectivora	Soricidae	Sorex	isodon	1.02	10.5
EA	extant	Insectivora	Soricidae	Sorex	samniticus	0.92	8.3
EA	extant	Insectivora	Soricidae	Sorex	caecutiens	0.73	5.4
EA	extant	Insectivora	Soricidae	Sorex	minutissimus	0.43	2.7
EA	extant	Insectivora	Soricidae	Soriculus	caudatus		
EA	extant	Insectivora	Soricidae	Soriculus	hypsibius		
EA	extant	Insectivora	Soricidae	Soriculus	lamula		
EA	extant	Insectivora	Soricidae	Soriculus	leucops		
EA	extant	Insectivora	Soricidae	Soriculus	macrurus		
EA	extant	Insectivora	Soricidae	Soriculus	parca		
EA	extant	Insectivora	Soricidae	Soriculus	smithii		
EA	extant	Insectivora	Soricidae	Soriculus	nigrescens	1.15	14
EA	extant	Insectivora	Soricidae	Soriculus	salenskii	0.74	5.5
EA	extant	Insectivora	Soricidae	Suncus	dayi		
EA	extant	Insectivora	Soricidae	Suncus	stoliczkanus		
EA	extant	Insectivora	Soricidae	Suncus	murinus	1.83	68
EA	extant	Insectivora	Soricidae	Suncus	malayanus	0.7	5
EA	extant	Insectivora	Soricidae	Suncus	montanus		
EA	extant	Insectivora	Soricidae	Suncus	etruscus	0.37	2.4
EA	extant	Insectivora	Talpidae	Desmana	moschata	2.58	383
EA	extant	Insectivora	Talpidae	Euroscaptor	grandis		
EA	extant	Insectivora	Talpidae	Euroscaptor	klossi		
EA	extant	Insectivora	Talpidae	Euroscaptor	longirostris		
EA	extant	Insectivora	Talpidae	Euroscaptor	parvidens		
EA	extant	Insectivora	Talpidae	Euroscaptor	micrura	1.78	60.5
EA	extant	Insectivora	Talpidae	Galemys	pyrenaicus	1.78	60.2
EA	extant	Insectivora	Talpidae	Mogera	robusta		
EA	extant	Insectivora	Talpidae	Parascaptor	leucura		
EA	extant	Insectivora	Talpidae	Scapanulus	oweni		
EA	extant	Insectivora	Talpidae	Scaptochirus	moschatus		
EA	extant	Insectivora	Talpidae	Scaptonyx	fusicaudus		
EA	extant	Insectivora	Talpidae	Talpa	altaica		
EA	extant	Insectivora	Talpidae	Talpa	caucasica		
EA	extant	Insectivora	Talpidae	Talpa	levantis		
EA	extant	Insectivora	Talpidae	Talpa	occidentalis		
EA	extant	Insectivora	Talpidae	Talpa	stankovici		
EA	extant	Insectivora	Talpidae	Talpa	streeti		
EA	extant	Insectivora	Talpidae	Talpa	europaea	1.89	77
EA	extant	Insectivora	Talpidae	Talpa	caeca	1.97	92.5
EA	extant	Insectivora	Talpidae	Talpa	romana	1.97	92.5
EA	extant	Insectivora	Talpidae	Uropsilus	andersoni		
EA	extant	Insectivora	Talpidae	Uropsilus	gracilis		
EA	extant	Insectivora	Talpidae	Uropsilus	investigator		
EA	extant	Insectivora	Talpidae	Uropsilus	soricipes	1.2	16
EA	extant	Lagomorpha	Leporidae	Caprolagus	hispidus	3.4	2497
EA	extant	Lagomorpha	Leporidae	Lepus	castroviejoi		
EA	extant	Lagomorpha	Leporidae	Lepus	comus		
EA	extant	Lagomorpha	Leporidae	Lepus	coreanus		
EA	extant	Lagomorpha	Leporidae	Lepus	corsicanus		
EA	extant	Lagomorpha	Leporidae	Lepus	granatensis		
EA	extant	Lagomorpha	Leporidae	Lepus	mandshuricus		
EA	extant	Lagomorpha	Leporidae	Lepus	oiostolus		
EA	extant	Lagomorpha	Leporidae	Lepus	pequensis		
EA	extant	Lagomorpha	Leporidae	Lepus	sinensis		
EA	extant	Lagomorpha	Leporidae	Lepus	yarkandensis		
EA	extant	Lagomorpha	Leporidae	Lepus	europaeus	3.57	3740
EA	extant	Lagomorpha	Leporidae	Lepus	timidus	3.48	3048
EA	extant	Lagomorpha	Leporidae	Lepus	nigricollis	3.32	2100
EA	extant	Lagomorpha	Leporidae	Lepus	capensis	3.65	4500
EA	extant	Lagomorpha	Leporidae	Lepus	tolai	3.2	1589
EA	extant	Lagomorpha	Leporidae	Oryctolagus	cuniculus	3.24	1750
EA	extant	Lagomorpha	Ochotonidae	Ochotona	cansus		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	curzoniae		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	dauurica		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	erythrotis		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	forresti		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	gaoligongensis		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	gloveri		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	himalayana		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	hyperborea		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	iliensis		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	koslowi		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	ladacensis		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	muliensis		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	nubrica		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	pallasi		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	rutila		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	thibetana		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	thomasi		
EA	extant	Lagomorpha	Ochotonidae	Ochotona	rufescens	2.4	250
EA	extant	Lagomorpha	Ochotonidae	Ochotona	macrotis	2.41	260
EA	extant	Lagomorpha	Ochotonidae	Ochotona	roylei	2.41	260
EA	extant	Lagomorpha	Ochotonidae	Ochotona	alpina	2.18	150
EA	extant	Lagomorpha	Ochotonidae	Ochotona	pusilla	2.15	142.5
EA	extant	Monotremata	Tachyglossidae	Zaglossus	bruijni	4.01	10300
EA	extant	Perissodactyla	Equidae	Equus	onager		
EA	extant	Perissodactyla	Equidae	Equus	hemionus	5.36	230000
EA	extant	Perissodactyla	Equidae	Equus	kiang	5.44	275000
EA	historical	Perissodactyla	Equidae	Equus	caballus	5.4	250000
EA	extant	Perissodactyla	Rhinocerotidae	Dicerorhinus	sumatrensis	6.1	1266667
EA	extant	Perissodactyla	Rhinocerotidae	Rhinoceros	sondaicus	6.24	1750000
EA	extant	Perissodactyla	Rhinocerotidae	Rhinoceros	unicornis	6.2	1602333
EA	extant	Perissodactyla	Tapiridae	Tapirus	indicus	5.47	296250
EA	extant	Pholidota	Manidae	Manis	crassicaudata	3.59	3900
EA	extant	Pholidota	Manidae	Manis	javanica	3.71	5150
EA	extant	Pholidota	Manidae	Manis	pentadactyla	3.67	4675
EA	extant	Primates	Cercopithecidae	Macaca	fascicularis	3.51	3233
EA	extant	Primates	Cercopithecidae	Macaca	mulatta	3.57	3713
EA	extant	Primates	Cercopithecidae	Macaca	nemestrina	3.78	6093
EA	extant	Primates	Cercopithecidae	Macaca	radiata	3.57	3690
EA	extant	Primates	Cercopithecidae	Macaca	silenus	3.68	4750
EA	extant	Primates	Cercopithecidae	Macaca	assamensis	4.08	12000
EA	extant	Primates	Cercopithecidae	Macaca	thibetana	4.08	12000
EA	extant	Primates	Cercopithecidae	Macaca	arctoides	3.7	5000
EA	extant	Primates	Cercopithecidae	Papio	hamadryas	4.33	21250.1
EA	extant	Primates	Cercopithecidae	Presbytis	melalophos	3.8	6300
EA	extant	Primates	Cercopithecidae	Presbytis	femoralis	3.85	7000
EA	extant	Primates	Cercopithecidae	Pygathrix	brelichi		
EA	extant	Primates	Cercopithecidae	Pygathrix	roxellana	4.15	14000
EA	extant	Primates	Cercopithecidae	Pygathrix	avunculus	3.92	8250
EA	extant	Primates	Cercopithecidae	Pygathrix	bieti	4	9960
EA	extant	Primates	Cercopithecidae	Pygathrix	nemaeus	3.92	8310
EA	extant	Primates	Cercopithecidae	Semnopithecus	entellus	4.16	14500
EA	extant	Primates	Cercopithecidae	Trachypithecus	pileatus	4.06	11450
EA	extant	Primates	Cercopithecidae	Trachypithecus	obscurus	3.81	6420
EA	extant	Primates	Cercopithecidae	Trachypithecus	cristatus	3.92	8350
EA	extant	Primates	Cercopithecidae	Trachypithecus	geei	3.92	8350
EA	extant	Primates	Cercopithecidae	Trachypithecus	johnii	4.13	13400
EA	extant	Primates	Cercopithecidae	Trachypithecus	francoisi	3.86	7325
EA	extant	Primates	Cercopithecidae	Trachypithecus	phayrei	3.92	8400
EA	extant	Primates	Hylobatidae	Hylobates	gabriellae		
EA	extant	Primates	Hylobatidae	Hylobates	agilis	3.75	5650
EA	extant	Primates	Hylobatidae	Hylobates	lar	3.69	4892
EA	extant	Primates	Hylobatidae	Hylobates	moloch	3.81	6500
EA	extant	Primates	Hylobatidae	Hylobates	syndactylus	4	10000
EA	extant	Primates	Hylobatidae	Hylobates	concolor	3.76	5700
EA	extant	Primates	Hylobatidae	Hylobates	concolor	3.76	5700
EA	extant	Primates	Hylobatidae	Hylobates	hoolock	3.83	6700
EA	extant	Primates	Hylobatidae	Hylobates	leucogenys	3.86	7320
EA	extant	Primates	Hylobatidae	Hylobates	pileatus	3.74	5440
EA	extant	Primates	Loridae	Loris	tardigradus	2.33	216
EA	extant	Primates	Loridae	Nycticebus	coucang	3.07	1187
EA	extant	Primates	Loridae	Nycticebus	pygmaeus	2.95	900
EA	extant	Primates	Tarsiidae	Tarsius	bancanus	1.89	78
EA	extant	Proboscidea	Elephantidae	Elephas	maximus	6.43	2720000
EA	extant	Rodentia	Castoridae	Castor	fiber	4.28	19000
EA	extant	Rodentia	Dipodidae	Allactaga	balikunica		
EA	extant	Rodentia	Dipodidae	Allactaga	bullata		
EA	extant	Rodentia	Dipodidae	Allactaga	euphratica	2.37	232
EA	extant	Rodentia	Dipodidae	Allactaga	firouzi		
EA	extant	Rodentia	Dipodidae	Allactaga	hotsoni		
EA	extant	Rodentia	Dipodidae	Allactaga	major		
EA	extant	Rodentia	Dipodidae	Allactaga	severtzovi		
EA	extant	Rodentia	Dipodidae	Allactaga	sibirica		
EA	extant	Rodentia	Dipodidae	Allactaga	vinogradovi		
EA	extant	Rodentia	Dipodidae	Allactaga	elater	1.77	59
EA	extant	Rodentia	Dipodidae	Allactodipus	bobrinskii		
EA	extant	Rodentia	Dipodidae	Cardiocranius	paradoxus		
EA	extant	Rodentia	Dipodidae	Dipus	sagitta	1.95	89
EA	extant	Rodentia	Dipodidae	Eozapus	setchuanus		
EA	extant	Rodentia	Dipodidae	Eremodipus	lichtensteini		
EA	extant	Rodentia	Dipodidae	Euchoreutes	naso		
EA	extant	Rodentia	Dipodidae	Jaculus	blanfordi		
EA	extant	Rodentia	Dipodidae	Jaculus	turcmenicus		
EA	extant	Rodentia	Dipodidae	Paradipus	ctenodactylus		
EA	extant	Rodentia	Dipodidae	Pygeretmus	platyurus		
EA	extant	Rodentia	Dipodidae	Pygeretmus	shitkovi		
EA	extant	Rodentia	Dipodidae	Pygeretmus	pumilio	1.72	52
EA	extant	Rodentia	Dipodidae	Salpingotus	crassicauda		
EA	extant	Rodentia	Dipodidae	Salpingotus	heptneri		
EA	extant	Rodentia	Dipodidae	Salpingotus	kozlovi		
EA	extant	Rodentia	Dipodidae	Salpingotus	michaelis		
EA	extant	Rodentia	Dipodidae	Salpingotus	thomasi		
EA	extant	Rodentia	Dipodidae	Sicista	armenica		
EA	extant	Rodentia	Dipodidae	Sicista	caucasica		
EA	extant	Rodentia	Dipodidae	Sicista	caudata		
EA	extant	Rodentia	Dipodidae	Sicista	concolor		
EA	extant	Rodentia	Dipodidae	Sicista	kazbegica		
EA	extant	Rodentia	Dipodidae	Sicista	kluchorica		
EA	extant	Rodentia	Dipodidae	Sicista	napaea	1	10
EA	extant	Rodentia	Dipodidae	Sicista	pseudonapaea		
EA	extant	Rodentia	Dipodidae	Sicista	severtzovi		
EA	extant	Rodentia	Dipodidae	Sicista	strandi		
EA	extant	Rodentia	Dipodidae	Sicista	tianshanica		
EA	extant	Rodentia	Dipodidae	Sicista	betulina	0.9	8
EA	extant	Rodentia	Dipodidae	Sicista	subtilis	1.07	11.8
EA	extant	Rodentia	Dipodidae	Stylodipus	andrewsi		
EA	extant	Rodentia	Dipodidae	Stylodipus	sungorus		
EA	extant	Rodentia	Dipodidae	Stylodipus	telum		
EA	extant	Rodentia	Heteromyidae	Dipodomys	californicus	1.93	85
EA	extant	Rodentia	Hystricidae	Atherurus	macrourus	3.3	2000
EA	extant	Rodentia	Hystricidae	Hystrix	indica	4.17	14650
EA	extant	Rodentia	Hystricidae	Hystrix	cristata	4.1	12500
EA	extant	Rodentia	Hystricidae	Hystrix	brachyura	3.9	8000
EA	extant	Rodentia	Hystricidae	Trichys	fasciculata	3.19	1560
EA	extant	Rodentia	Muridae	Acomys	cilicicus		
EA	extant	Rodentia	Muridae	Acomys	cahirinus	1.82	66.3
EA	extant	Rodentia	Muridae	Allocricetulus	curtatus		
EA	extant	Rodentia	Muridae	Allocricetulus	eversmanni		
EA	extant	Rodentia	Muridae	Alticola	albicauda		
EA	extant	Rodentia	Muridae	Alticola	barakshin		
EA	extant	Rodentia	Muridae	Alticola	lemminus		
EA	extant	Rodentia	Muridae	Alticola	macrotis		
EA	extant	Rodentia	Muridae	Alticola	montosa		
EA	extant	Rodentia	Muridae	Alticola	semicanus		
EA	extant	Rodentia	Muridae	Alticola	stracheyi		
EA	extant	Rodentia	Muridae	Alticola	tuvinicus		
EA	extant	Rodentia	Muridae	Alticola	argentatus	1.58	37.7
EA	extant	Rodentia	Muridae	Alticola	strelzowi	1.7	50
EA	extant	Rodentia	Muridae	Alticola	stoliczkanus	1.48	30.3
EA	extant	Rodentia	Muridae	Alticola	roylei	1.57	37
EA	extant	Rodentia	Muridae	Apodemus	alpicola		
EA	extant	Rodentia	Muridae	Apodemus	arianus		
EA	extant	Rodentia	Muridae	Apodemus	chevrieri		
EA	extant	Rodentia	Muridae	Apodemus	draco		
EA	extant	Rodentia	Muridae	Apodemus	fulvipectus		
EA	extant	Rodentia	Muridae	Apodemus	gurkha		
EA	extant	Rodentia	Muridae	Apodemus	hermonensis	1.32	20.7
EA	extant	Rodentia	Muridae	Apodemus	hyrcanicus		
EA	extant	Rodentia	Muridae	Apodemus	latronum		
EA	extant	Rodentia	Muridae	Apodemus	peninsulae		
EA	extant	Rodentia	Muridae	Apodemus	ponticus		
EA	extant	Rodentia	Muridae	Apodemus	rusiges		
EA	extant	Rodentia	Muridae	Apodemus	uralensis		
EA	extant	Rodentia	Muridae	Apodemus	wardi		
EA	extant	Rodentia	Muridae	Apodemus	agrarius	1.33	21.5
EA	extant	Rodentia	Muridae	Apodemus	flavicollis	1.43	26.7
EA	extant	Rodentia	Muridae	Apodemus	mystacinus	1.66	45.6
EA	extant	Rodentia	Muridae	Apodemus	sylvaticus	1.6	39.4
EA	extant	Rodentia	Muridae	Arvicola	terrestris	2.08	120
EA	extant	Rodentia	Muridae	Arvicola	sapidus	2.34	220
EA	extant	Rodentia	Muridae	Bandicota	savilei		
EA	extant	Rodentia	Muridae	Bandicota	bengalensis	2.18	150
EA	extant	Rodentia	Muridae	Bandicota	indica	2.7	500
EA	extant	Rodentia	Muridae	Berylmys	berdmorei		
EA	extant	Rodentia	Muridae	Berylmys	mackenziei		
EA	extant	Rodentia	Muridae	Berylmys	manipulus		
EA	extant	Rodentia	Muridae	Berylmys	bowersi	2.48	300
EA	extant	Rodentia	Muridae	Blanfordimys	afghanus		
EA	extant	Rodentia	Muridae	Blanfordimys	bucharicus		
EA	extant	Rodentia	Muridae	Brachiones	przewalskii		
EA	extant	Rodentia	Muridae	Calomyscus	baluchi		
EA	extant	Rodentia	Muridae	Calomyscus	hotsoni		
EA	extant	Rodentia	Muridae	Calomyscus	mystax		
EA	extant	Rodentia	Muridae	Calomyscus	tsolovi		
EA	extant	Rodentia	Muridae	Calomyscus	urartensis		
EA	extant	Rodentia	Muridae	Calomyscus	bailwardi	1.31	20.4
EA	extant	Rodentia	Muridae	Cannomys	badius	2.81	650
EA	extant	Rodentia	Muridae	Cansumys	canus		
EA	extant	Rodentia	Muridae	Chionomys	gud		
EA	extant	Rodentia	Muridae	Chionomys	roberti		
EA	extant	Rodentia	Muridae	Chionomys	nivalis	1.73	54
EA	extant	Rodentia	Muridae	Chiromyscus	chiropus		
EA	extant	Rodentia	Muridae	Chiropodomys	gliroides	1.4	25
EA	extant	Rodentia	Muridae	Clethrionomys	centralis		
EA	extant	Rodentia	Muridae	Clethrionomys	glareolus	1.33	21.2
EA	extant	Rodentia	Muridae	Clethrionomys	rufocanus	1.57	37
EA	extant	Rodentia	Muridae	Clethrionomys	rutilus	1.44	27.5
EA	extant	Rodentia	Muridae	Cremnomys	blanfordi		
EA	extant	Rodentia	Muridae	Cremnomys	cutchicus		
EA	extant	Rodentia	Muridae	Cremnomys	elvira		
EA	extant	Rodentia	Muridae	Cricetulus	alticola		
EA	extant	Rodentia	Muridae	Cricetulus	barabensis		
EA	extant	Rodentia	Muridae	Cricetulus	kamensis		
EA	extant	Rodentia	Muridae	Cricetulus	longicaudatus		
EA	extant	Rodentia	Muridae	Cricetulus	sokolovi		
EA	extant	Rodentia	Muridae	Cricetulus	migratorius	1.49	30.8
EA	extant	Rodentia	Muridae	Cricetus	cricetus	2.71	510
EA	extant	Rodentia	Muridae	Dacnomys	millardi		
EA	extant	Rodentia	Muridae	Dicrostonyx	rubricatus	1.67	47
EA	extant	Rodentia	Muridae	Dicrostonyx	torquatus	1.93	85
EA	extant	Rodentia	Muridae	Dinaromys	bogdanovi	1.75	56
EA	extant	Rodentia	Muridae	Diomys	crumpi		
EA	extant	Rodentia	Muridae	Ellobius	alaicus		
EA	extant	Rodentia	Muridae	Ellobius	lutescens		
EA	extant	Rodentia	Muridae	Ellobius	tancrei		
EA	extant	Rodentia	Muridae	Ellobius	talpinus	1.6	40
EA	extant	Rodentia	Muridae	Ellobius	fuscocapillus	1.9	80
EA	extant	Rodentia	Muridae	Eolagurus	przewalskii		
EA	extant	Rodentia	Muridae	Eolagurus	luteus	1.41	26
EA	extant	Rodentia	Muridae	Eothenomys	chinensis		
EA	extant	Rodentia	Muridae	Eothenomys	custos		
EA	extant	Rodentia	Muridae	Eothenomys	eva		
EA	extant	Rodentia	Muridae	Eothenomys	inez		
EA	extant	Rodentia	Muridae	Eothenomys	melanogaster		
EA	extant	Rodentia	Muridae	Eothenomys	olitor		
EA	extant	Rodentia	Muridae	Eothenomys	proditor		
EA	extant	Rodentia	Muridae	Eothenomys	regulus		
EA	extant	Rodentia	Muridae	Eothenomys	shanseius		
EA	extant	Rodentia	Muridae	Gerbillus	allenbyi	1.55	35.3
EA	extant	Rodentia	Muridae	Gerbillus	aquilus		
EA	extant	Rodentia	Muridae	Gerbillus	famulus		
EA	extant	Rodentia	Muridae	Gerbillus	mesopotamiae		
EA	extant	Rodentia	Muridae	Gerbillus	poecilops		
EA	extant	Rodentia	Muridae	Gerbillus	cheesmani	1.45	28
EA	extant	Rodentia	Muridae	Gerbillus	gleadowi	1.38	24
EA	extant	Rodentia	Muridae	Golunda	ellioti	1.75	56.8
EA	extant	Rodentia	Muridae	Hadromys	humei		
EA	extant	Rodentia	Muridae	Hapalomys	delacouri		
EA	extant	Rodentia	Muridae	Hapalomys	longicaudatus	1.85	70
EA	extant	Rodentia	Muridae	Hyperacrius	fertilis	1.35	22.3
EA	extant	Rodentia	Muridae	Hyperacrius	wynnei	1.72	52.6
EA	extant	Rodentia	Muridae	Lagurus	lagurus		
EA	extant	Rodentia	Muridae	Lasiopodomys	brandtii		
EA	extant	Rodentia	Muridae	Lasiopodomys	fuscus		
EA	extant	Rodentia	Muridae	Lasiopodomys	mandarinus		
EA	extant	Rodentia	Muridae	Lemmus	amurensis		
EA	extant	Rodentia	Muridae	Lemmus	lemmus	1.68	47.5
EA	extant	Rodentia	Muridae	Lenothrix	canus	2.08	120
EA	extant	Rodentia	Muridae	Leopoldamys	neilli		
EA	extant	Rodentia	Muridae	Leopoldamys	edwardsi	2.48	300
EA	extant	Rodentia	Muridae	Leopoldamys	sabanus	2.54	344
EA	extant	Rodentia	Muridae	Maxomys	moi		
EA	extant	Rodentia	Muridae	Maxomys	inas	1.95	90
EA	extant	Rodentia	Muridae	Maxomys	rajah	2.18	150
EA	extant	Rodentia	Muridae	Maxomys	surifer	2.14	139
EA	extant	Rodentia	Muridae	Maxomys	whiteheadi	1.74	54.3
EA	extant	Rodentia	Muridae	Meriones	arimalius		
EA	extant	Rodentia	Muridae	Meriones	chengi		
EA	extant	Rodentia	Muridae	Meriones	dahli		
EA	extant	Rodentia	Muridae	Meriones	meridianus		
EA	extant	Rodentia	Muridae	Meriones	rex		
EA	extant	Rodentia	Muridae	Meriones	sacramenti		
EA	extant	Rodentia	Muridae	Meriones	tamariscinus		
EA	extant	Rodentia	Muridae	Meriones	tristrami		
EA	extant	Rodentia	Muridae	Meriones	vinogradovi		
EA	extant	Rodentia	Muridae	Meriones	zarudnyi		
EA	extant	Rodentia	Muridae	Meriones	unguiculatus	1.73	53.3
EA	extant	Rodentia	Muridae	Meriones	hurrianae	1.85	70
EA	extant	Rodentia	Muridae	Meriones	persicus	2	100
EA	extant	Rodentia	Muridae	Mesocricetus	raddei		
EA	extant	Rodentia	Muridae	Mesocricetus	auratus	2.02	105
EA	extant	Rodentia	Muridae	Mesocricetus	brandti	2.3	198
EA	extant	Rodentia	Muridae	Mesocricetus	newtoni	1.99	97.5
EA	extant	Rodentia	Muridae	Micromys	minutus	0.78	6
EA	extant	Rodentia	Muridae	Microtus	daghestanicus		
EA	extant	Rodentia	Muridae	Microtus	evoronensis		
EA	extant	Rodentia	Muridae	Microtus	felteni		
EA	extant	Rodentia	Muridae	Microtus	fortis		
EA	extant	Rodentia	Muridae	Microtus	gerbei		
EA	extant	Rodentia	Muridae	Microtus	gregalis		
EA	extant	Rodentia	Muridae	Microtus	hyperboreus		
EA	extant	Rodentia	Muridae	Microtus	irani		
EA	extant	Rodentia	Muridae	Microtus	irene		
EA	extant	Rodentia	Muridae	Microtus	juldaschi		
EA	extant	Rodentia	Muridae	Microtus	kermanensis		
EA	extant	Rodentia	Muridae	Microtus	kirgisorum		
EA	extant	Rodentia	Muridae	Microtus	leucurus		
EA	extant	Rodentia	Muridae	Microtus	limnophilus		
EA	extant	Rodentia	Muridae	Microtus	lusitanicus		
EA	extant	Rodentia	Muridae	Microtus	majori		
EA	extant	Rodentia	Muridae	Microtus	maximowiczii		
EA	extant	Rodentia	Muridae	Microtus	middendorffi		
EA	extant	Rodentia	Muridae	Microtus	mongolicus		
EA	extant	Rodentia	Muridae	Microtus	mujanensis		
EA	extant	Rodentia	Muridae	Microtus	nasarovi		
EA	extant	Rodentia	Muridae	Microtus	obscurus		
EA	extant	Rodentia	Muridae	Microtus	schelkovnikovi		
EA	extant	Rodentia	Muridae	Microtus	sikimensis		
EA	extant	Rodentia	Muridae	Microtus	tatricus		
EA	extant	Rodentia	Muridae	Microtus	thomasi		
EA	extant	Rodentia	Muridae	Microtus	transcaspicus		
EA	extant	Rodentia	Muridae	Microtus	arvalis	1.45	28
EA	extant	Rodentia	Muridae	Microtus	socialis	1.68	48
EA	extant	Rodentia	Muridae	Microtus	subterraneus	1.29	19.5
EA	extant	Rodentia	Muridae	Microtus	oeconomus	1.63	43
EA	extant	Rodentia	Muridae	Microtus	agrestis	1.63	42.5
EA	extant	Rodentia	Muridae	Microtus	cabrerae	1.72	52.5
EA	extant	Rodentia	Muridae	Microtus	duodecimcostatus	1.36	23
EA	extant	Rodentia	Muridae	Microtus	rossiaemeridionalis	1.55	35.5
EA	extant	Rodentia	Muridae	Microtus	savii	1.3	20
EA	extant	Rodentia	Muridae	Microtus	guentheri	1.7	50
EA	extant	Rodentia	Muridae	Microtus	multiplex	1.36	23.2
EA	historical	Rodentia	Muridae	Microtus	bavaricus		
EA	extant	Rodentia	Muridae	Millardia	gleadowi		
EA	extant	Rodentia	Muridae	Millardia	kathleenae		
EA	extant	Rodentia	Muridae	Millardia	kondana		
EA	extant	Rodentia	Muridae	Millardia	meltada	1.85	70
EA	extant	Rodentia	Muridae	Mus	caroli		
EA	extant	Rodentia	Muridae	Mus	cervicolor		
EA	extant	Rodentia	Muridae	Mus	cookii		
EA	extant	Rodentia	Muridae	Mus	famulus		
EA	extant	Rodentia	Muridae	Mus	macedonicus		
EA	extant	Rodentia	Muridae	Mus	pahari		
EA	extant	Rodentia	Muridae	Mus	phillipsi		
EA	extant	Rodentia	Muridae	Mus	platythrix		
EA	extant	Rodentia	Muridae	Mus	saxicola		
EA	extant	Rodentia	Muridae	Mus	shortridgei		
EA	extant	Rodentia	Muridae	Mus	spicilegus		
EA	extant	Rodentia	Muridae	Mus	terricolor		
EA	extant	Rodentia	Muridae	Mus	spretus	1.11	12.8
EA	extant	Rodentia	Muridae	Mus	booduga	1.1	12.5
EA	extant	Rodentia	Muridae	Mus	musculus	1.18	15
EA	extant	Rodentia	Muridae	Myomys	yemeni		
EA	extant	Rodentia	Muridae	Myopus	schisticolor	1.4	25
EA	extant	Rodentia	Muridae	Myospalax	aspalax		
EA	extant	Rodentia	Muridae	Myospalax	epsilanus		
